,stop_date,stop_time,country_name,driver_gender,driver_age_raw,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,vehicle_number
44439,2020-01-31,20:39:00,Canada,M,75,77,Hispanic,Drunk Driving,Signal,False,Vehicle Search,Warning,False,0-15 Min,True,TN17LX6838
44440,2020-01-31,20:40:00,India,F,35,45,Other,Speeding,Other,True,Vehicle Search,Warning,False,16-30 Min,True,RJ33FL2337
44441,2020-01-31,20:41:00,USA,M,79,44,Asian,Seatbelt,Signal,False,Vehicle Search,Ticket,True,30+ Min,True,UP98RX9078
44442,2020-01-31,20:42:00,USA,F,46,26,Hispanic,Other,Speeding,True,Frisk,Warning,True,0-15 Min,False,UP71WF1772
44443,2020-01-31,20:43:00,Canada,F,48,34,Other,Drunk Driving,Other,True,Frisk,Arrest,True,30+ Min,True,MH36SR4916
44444,2020-01-31,20:44:00,USA,F,58,48,Other,Signal Violation,Other,True,Frisk,Ticket,False,30+ Min,False,TN55OS1812
44445,2020-01-31,20:45:00,USA,F,52,43,White,Speeding,Signal,False,Frisk,Ticket,False,30+ Min,True,MH99VW2130
44446,2020-01-31,20:46:00,India,M,74,76,Asian,Drunk Driving,Signal,True,Vehicle Search,Warning,True,30+ Min,False,RJ66KO8525
44447,2020-01-31,20:47:00,India,F,47,30,Asian,Signal Violation,Other,True,Frisk,Arrest,False,30+ Min,True,MH21SL9875
44448,2020-01-31,20:48:00,USA,M,72,53,White,Other,Other,True,Frisk,Warning,True,30+ Min,False,GJ20XY3442
44449,2020-01-31,20:49:00,Canada,F,63,27,Asian,Other,Signal,True,Frisk,Ticket,False,16-30 Min,False,UP14FT4854
44450,2020-01-31,20:50:00,India,M,43,59,Other,Drunk Driving,Signal,False,Frisk,Warning,False,0-15 Min,True,DL55YT2246
44451,2020-01-31,20:51:00,Canada,F,68,58,Other,Drunk Driving,Seatbelt,False,Vehicle Search,Arrest,False,0-15 Min,True,WB23QG3488
44452,2020-01-31,20:52:00,USA,M,41,49,White,Speeding,DUI,False,Vehicle Search,Warning,False,0-15 Min,True,RJ99ZR7836
44453,2020-01-31,20:53:00,India,M,77,32,Other,Drunk Driving,Speeding,False,Frisk,Ticket,True,0-15 Min,False,WB93QH8426
44454,2020-01-31,20:54:00,USA,F,68,44,Hispanic,Drunk Driving,Speeding,True,Frisk,Warning,True,16-30 Min,True,GJ55QH8128
44455,2020-01-31,20:55:00,India,F,23,51,White,Drunk Driving,DUI,False,Vehicle Search,Arrest,True,16-30 Min,True,KA17RD7068
44456,2020-01-31,20:56:00,USA,M,46,38,Asian,Speeding,Speeding,True,Vehicle Search,Warning,False,0-15 Min,True,RJ47NX8721
44457,2020-01-31,20:57:00,USA,F,40,49,Black,Speeding,DUI,True,Frisk,Ticket,False,30+ Min,False,MH12YL2979
44458,2020-01-31,20:58:00,India,M,56,63,White,Seatbelt,Speeding,True,Frisk,Arrest,False,0-15 Min,False,KA41BM1197
44459,2020-01-31,20:59:00,India,M,44,40,Asian,Seatbelt,Speeding,False,Frisk,Arrest,False,0-15 Min,True,UP83XT9398
44460,2020-01-31,21:00:00,USA,M,37,21,Other,Seatbelt,DUI,False,Frisk,Arrest,False,30+ Min,True,GJ83DV3686
44461,2020-01-31,21:01:00,USA,M,21,54,Other,Signal Violation,Speeding,True,Frisk,Arrest,False,30+ Min,True,WB26HZ3953
44462,2020-01-31,21:02:00,Canada,F,32,80,Hispanic,Drunk Driving,Seatbelt,True,Vehicle Search,Warning,True,0-15 Min,True,WB23AN1464
44463,2020-01-31,21:03:00,USA,F,21,43,Black,Other,Seatbelt,True,Frisk,Ticket,True,30+ Min,False,WB25XN8200
44464,2020-01-31,21:04:00,Canada,F,72,54,Asian,Drunk Driving,DUI,True,Frisk,Arrest,False,30+ Min,False,MH88EF9590
44465,2020-01-31,21:05:00,USA,M,56,57,Hispanic,Speeding,Other,True,Frisk,Warning,True,16-30 Min,False,UP47GY6116
44466,2020-01-31,21:06:00,USA,M,36,80,Black,Drunk Driving,DUI,False,Frisk,Arrest,True,16-30 Min,False,TN90WA9368
44467,2020-01-31,21:07:00,India,F,45,69,Black,Speeding,Seatbelt,False,Frisk,Warning,False,30+ Min,True,UP76OH9661
44468,2020-01-31,21:08:00,Canada,F,33,65,Asian,Drunk Driving,DUI,False,Frisk,Ticket,False,30+ Min,True,RJ51YM5657
44469,2020-01-31,21:09:00,India,M,35,55,Black,Drunk Driving,Speeding,False,Vehicle Search,Ticket,True,16-30 Min,False,KA29ZF5119
44470,2020-01-31,21:10:00,India,M,71,64,Black,Drunk Driving,DUI,False,Vehicle Search,Arrest,True,0-15 Min,False,DL23UV2046
44471,2020-01-31,21:11:00,USA,F,68,65,Asian,Seatbelt,DUI,True,Frisk,Ticket,True,0-15 Min,True,DL41EG6244
44472,2020-01-31,21:12:00,India,F,22,24,Other,Signal Violation,Other,True,Frisk,Arrest,False,30+ Min,False,RJ47DT7692
44473,2020-01-31,21:13:00,India,F,70,80,Hispanic,Drunk Driving,Seatbelt,True,Frisk,Arrest,False,30+ Min,True,MH62PY6265
44474,2020-01-31,21:14:00,Canada,F,40,79,Asian,Signal Violation,DUI,True,Frisk,Warning,False,0-15 Min,False,MH41JI2605
44475,2020-01-31,21:15:00,USA,M,64,72,Hispanic,Seatbelt,DUI,True,Frisk,Ticket,True,30+ Min,True,DL33JI5910
44476,2020-01-31,21:16:00,India,F,45,38,White,Other,DUI,False,Frisk,Ticket,True,0-15 Min,False,RJ18LB5923
44477,2020-01-31,21:17:00,USA,M,27,24,Hispanic,Seatbelt,Seatbelt,False,Vehicle Search,Ticket,False,0-15 Min,False,DL41DZ5566
44478,2020-01-31,21:18:00,Canada,F,26,38,Black,Other,Seatbelt,True,Frisk,Ticket,True,0-15 Min,False,KA37GG6586
44479,2020-01-31,21:19:00,USA,M,61,76,Asian,Drunk Driving,Seatbelt,True,Vehicle Search,Arrest,True,16-30 Min,True,DL27MT9264
44480,2020-01-31,21:20:00,Canada,M,65,19,White,Seatbelt,Speeding,False,Frisk,Ticket,True,0-15 Min,False,UP97UZ2337
44481,2020-01-31,21:21:00,Canada,F,59,64,Other,Signal Violation,Other,True,Vehicle Search,Arrest,True,0-15 Min,True,KA24VX8132
44482,2020-01-31,21:22:00,Canada,M,47,59,Hispanic,Other,DUI,False,Frisk,Ticket,True,16-30 Min,False,RJ29JS7310
44483,2020-01-31,21:23:00,USA,M,22,48,Hispanic,Other,Signal,True,Vehicle Search,Arrest,True,0-15 Min,True,KA47ZT5419
44484,2020-01-31,21:24:00,Canada,F,25,78,White,Seatbelt,DUI,True,Frisk,Arrest,False,16-30 Min,True,DL23PM1190
44485,2020-01-31,21:25:00,India,F,21,59,White,Seatbelt,Other,True,Frisk,Arrest,False,30+ Min,True,WB86CR2968
44486,2020-01-31,21:26:00,Canada,M,26,65,Asian,Speeding,DUI,True,Frisk,Ticket,False,0-15 Min,False,GJ38KO8785
44487,2020-01-31,21:27:00,Canada,F,65,44,Asian,Other,Signal,True,Frisk,Ticket,False,16-30 Min,False,WB72SP2098
44488,2020-01-31,21:28:00,India,M,44,54,Hispanic,Signal Violation,Signal,False,Frisk,Warning,False,0-15 Min,True,UP64SQ3726
44489,2020-01-31,21:29:00,India,M,35,27,Asian,Signal Violation,Signal,False,Frisk,Warning,False,0-15 Min,False,MH41EN4780
44490,2020-01-31,21:30:00,India,F,39,48,Asian,Speeding,Seatbelt,False,Frisk,Ticket,False,0-15 Min,False,UP97LA5602
44491,2020-01-31,21:31:00,USA,M,26,57,Black,Signal Violation,Speeding,False,Frisk,Warning,True,30+ Min,False,TN49SK1464
44492,2020-01-31,21:32:00,Canada,M,45,53,Asian,Other,Seatbelt,False,Frisk,Warning,True,30+ Min,True,WB46RX3783
44493,2020-01-31,21:33:00,Canada,M,18,46,Hispanic,Other,Seatbelt,False,Frisk,Ticket,False,16-30 Min,False,TN62UV6058
44494,2020-01-31,21:34:00,Canada,F,53,53,Black,Seatbelt,Signal,False,Frisk,Warning,False,16-30 Min,True,RJ67AC3049
44495,2020-01-31,21:35:00,India,M,72,60,Asian,Seatbelt,Seatbelt,True,Vehicle Search,Ticket,True,16-30 Min,False,DL54IL3501
44496,2020-01-31,21:36:00,Canada,F,37,22,Asian,Signal Violation,Other,False,Frisk,Warning,True,16-30 Min,True,KA76MP4002
44497,2020-01-31,21:37:00,USA,F,74,70,Hispanic,Other,Other,False,Vehicle Search,Warning,False,16-30 Min,False,RJ69XI3940
44498,2020-01-31,21:38:00,USA,F,45,62,Other,Speeding,Signal,True,Frisk,Ticket,False,30+ Min,False,TN14LI5279
44499,2020-01-31,21:39:00,Canada,F,68,19,Black,Seatbelt,Speeding,False,Vehicle Search,Warning,False,16-30 Min,True,DL35QV4476
44500,2020-01-31,21:40:00,India,F,57,52,Other,Speeding,DUI,False,Vehicle Search,Arrest,False,16-30 Min,False,TN86MH9872
44501,2020-01-31,21:41:00,India,F,54,54,White,Seatbelt,Other,True,Frisk,Arrest,False,0-15 Min,False,GJ46SX6863
44502,2020-01-31,21:42:00,USA,F,73,19,Black,Other,DUI,True,Frisk,Arrest,True,16-30 Min,False,MH21CZ8792
44503,2020-01-31,21:43:00,India,F,71,53,Other,Speeding,Other,True,Frisk,Ticket,True,16-30 Min,True,DL58PX2490
44504,2020-01-31,21:44:00,USA,F,62,28,White,Seatbelt,Speeding,False,Frisk,Warning,False,30+ Min,True,RJ43IL2825
44505,2020-01-31,21:45:00,India,M,71,49,Asian,Speeding,Speeding,True,Frisk,Arrest,True,30+ Min,True,GJ92GY2747
44506,2020-01-31,21:46:00,Canada,M,61,64,Asian,Other,Speeding,False,Frisk,Arrest,True,0-15 Min,False,TN17JM2391
44507,2020-01-31,21:47:00,Canada,F,44,68,Black,Seatbelt,Other,True,Vehicle Search,Ticket,True,30+ Min,True,KA17MG3864
44508,2020-01-31,21:48:00,Canada,M,60,79,Other,Drunk Driving,Other,False,Frisk,Ticket,False,16-30 Min,True,UP16LK4160
44509,2020-01-31,21:49:00,India,M,68,58,Other,Other,Seatbelt,True,Frisk,Arrest,False,30+ Min,False,RJ30MW4312
44510,2020-01-31,21:50:00,USA,F,38,36,Hispanic,Other,Other,True,Frisk,Warning,False,16-30 Min,True,GJ16FX9890
44511,2020-01-31,21:51:00,USA,M,54,54,Black,Signal Violation,DUI,True,Frisk,Ticket,False,0-15 Min,False,KA95YM2850
44512,2020-01-31,21:52:00,Canada,M,57,18,Black,Drunk Driving,Seatbelt,False,Frisk,Arrest,False,16-30 Min,False,WB21WD6573
44513,2020-01-31,21:53:00,Canada,M,59,30,Hispanic,Seatbelt,Other,True,Frisk,Arrest,False,30+ Min,False,KA30IR3777
44514,2020-01-31,21:54:00,USA,M,60,24,Other,Drunk Driving,Other,True,Vehicle Search,Ticket,True,16-30 Min,False,RJ25MF6939
44515,2020-01-31,21:55:00,USA,F,42,67,Black,Speeding,Seatbelt,False,Vehicle Search,Warning,True,16-30 Min,False,DL14KJ5783
44516,2020-01-31,21:56:00,India,F,40,48,Black,Speeding,DUI,False,Frisk,Warning,False,16-30 Min,True,TN89HL2314
44517,2020-01-31,21:57:00,USA,M,80,44,Asian,Speeding,Speeding,True,Vehicle Search,Ticket,False,30+ Min,True,DL47ZW7873
44518,2020-01-31,21:58:00,Canada,F,26,56,White,Seatbelt,Seatbelt,False,Vehicle Search,Arrest,False,0-15 Min,False,GJ98MU2993
44519,2020-01-31,21:59:00,India,F,75,74,Asian,Speeding,Speeding,True,Frisk,Warning,True,16-30 Min,False,WB26LP4150
44520,2020-01-31,22:00:00,India,F,18,40,Hispanic,Signal Violation,Seatbelt,False,Vehicle Search,Ticket,False,0-15 Min,True,WB28XK2695
44521,2020-01-31,22:01:00,USA,M,29,49,Black,Drunk Driving,Speeding,True,Frisk,Warning,False,16-30 Min,False,UP93LP5090
44522,2020-01-31,22:02:00,USA,M,19,80,Hispanic,Signal Violation,Other,False,Vehicle Search,Warning,False,0-15 Min,True,KA76QR6531
44523,2020-01-31,22:03:00,India,F,48,57,Asian,Other,Seatbelt,False,Frisk,Ticket,False,30+ Min,False,DL73EU4674
44524,2020-01-31,22:04:00,India,F,41,18,Asian,Signal Violation,DUI,False,Vehicle Search,Warning,False,30+ Min,True,TN76TZ6482
44525,2020-01-31,22:05:00,Canada,M,41,40,Asian,Speeding,Seatbelt,False,Vehicle Search,Ticket,True,0-15 Min,True,KA94YE1691
44526,2020-01-31,22:06:00,Canada,F,32,30,Hispanic,Seatbelt,Speeding,True,Vehicle Search,Warning,False,16-30 Min,True,UP79KC7016
44527,2020-01-31,22:07:00,Canada,M,24,35,Other,Drunk Driving,DUI,True,Vehicle Search,Warning,True,16-30 Min,False,DL92II9698
44528,2020-01-31,22:08:00,USA,F,47,43,Other,Other,Signal,True,Vehicle Search,Arrest,True,16-30 Min,True,MH85JN2829
44529,2020-01-31,22:09:00,Canada,F,74,63,Hispanic,Seatbelt,Signal,False,Frisk,Warning,False,30+ Min,False,UP35OT3952
44530,2020-01-31,22:10:00,USA,F,45,38,White,Speeding,Signal,True,Frisk,Warning,False,30+ Min,False,DL25SQ2460
44531,2020-01-31,22:11:00,USA,F,56,67,White,Other,Signal,True,Frisk,Arrest,False,0-15 Min,False,UP15AD6778
44532,2020-01-31,22:12:00,USA,M,59,77,Hispanic,Drunk Driving,Other,True,Frisk,Ticket,True,30+ Min,False,WB42ZK7649
44533,2020-01-31,22:13:00,USA,F,56,63,Black,Speeding,Signal,False,Frisk,Ticket,True,30+ Min,False,MH24CS9398
44534,2020-01-31,22:14:00,USA,M,49,21,Black,Drunk Driving,Signal,True,Vehicle Search,Warning,True,0-15 Min,False,TN64WQ6798
44535,2020-01-31,22:15:00,USA,M,66,25,Other,Other,Speeding,False,Vehicle Search,Ticket,True,30+ Min,True,WB76NB2690
44536,2020-01-31,22:16:00,USA,F,48,77,Other,Seatbelt,Other,False,Frisk,Arrest,True,0-15 Min,False,DL31KK3413
44537,2020-01-31,22:17:00,Canada,F,28,75,Black,Drunk Driving,DUI,False,Frisk,Warning,False,0-15 Min,True,DL69ID1551
44538,2020-01-31,22:18:00,India,M,25,77,White,Seatbelt,Speeding,False,Vehicle Search,Warning,True,0-15 Min,False,MH29NP3781
44539,2020-01-31,22:19:00,India,F,66,75,White,Drunk Driving,DUI,True,Vehicle Search,Arrest,False,30+ Min,True,GJ75NT3928
44540,2020-01-31,22:20:00,USA,F,62,57,Black,Other,Other,True,Vehicle Search,Warning,False,16-30 Min,True,TN62YI3061
44541,2020-01-31,22:21:00,Canada,M,19,52,Asian,Signal Violation,Speeding,False,Frisk,Ticket,False,16-30 Min,True,RJ74IM3284
44542,2020-01-31,22:22:00,USA,F,37,61,Other,Other,Seatbelt,False,Frisk,Warning,True,16-30 Min,False,GJ12SX8258
44543,2020-01-31,22:23:00,USA,M,64,65,White,Other,DUI,False,Frisk,Ticket,False,0-15 Min,False,TN41KS5061
44544,2020-01-31,22:24:00,India,F,52,31,Hispanic,Drunk Driving,Other,True,Frisk,Arrest,True,30+ Min,True,UP51OJ6982
44545,2020-01-31,22:25:00,USA,F,62,65,Hispanic,Other,Speeding,False,Frisk,Arrest,True,16-30 Min,False,RJ17XZ1818
44546,2020-01-31,22:26:00,India,F,27,51,Other,Seatbelt,Signal,False,Frisk,Warning,False,16-30 Min,False,KA75XC8453
44547,2020-01-31,22:27:00,USA,F,56,80,White,Other,Other,True,Frisk,Ticket,False,0-15 Min,False,GJ30TY1622
44548,2020-01-31,22:28:00,USA,F,35,68,Black,Speeding,Other,False,Vehicle Search,Arrest,False,0-15 Min,False,WB50QT5483
44549,2020-01-31,22:29:00,India,F,20,19,Hispanic,Seatbelt,DUI,False,Frisk,Warning,True,0-15 Min,True,GJ73UN1173
44550,2020-01-31,22:30:00,India,F,34,68,Hispanic,Other,Other,True,Vehicle Search,Warning,True,0-15 Min,False,DL69IL8119
44551,2020-01-31,22:31:00,USA,F,42,76,White,Signal Violation,Speeding,False,Frisk,Arrest,True,0-15 Min,False,RJ84ZN1348
44552,2020-01-31,22:32:00,India,F,45,62,Asian,Seatbelt,Other,True,Frisk,Warning,True,0-15 Min,True,KA81ZT2768
44553,2020-01-31,22:33:00,India,M,62,78,Other,Other,DUI,True,Frisk,Ticket,False,16-30 Min,True,GJ74TY5120
44554,2020-01-31,22:34:00,India,M,28,28,White,Seatbelt,Speeding,False,Frisk,Warning,True,0-15 Min,True,UP19SB6291
44555,2020-01-31,22:35:00,USA,F,49,75,White,Other,Signal,False,Vehicle Search,Arrest,True,0-15 Min,True,RJ69UW2968
44556,2020-01-31,22:36:00,Canada,M,18,57,Other,Speeding,Seatbelt,False,Vehicle Search,Warning,True,0-15 Min,False,UP34QW9059
44557,2020-01-31,22:37:00,India,F,30,31,White,Speeding,Speeding,False,Frisk,Warning,False,0-15 Min,False,DL69TM1254
44558,2020-01-31,22:38:00,Canada,F,80,29,Black,Signal Violation,Seatbelt,False,Frisk,Ticket,True,16-30 Min,False,UP72NA1641
44559,2020-01-31,22:39:00,India,F,31,22,Hispanic,Other,Other,False,Frisk,Arrest,False,30+ Min,True,KA27WA8033
44560,2020-01-31,22:40:00,India,M,67,46,Asian,Other,Speeding,True,Frisk,Warning,True,0-15 Min,False,RJ79XM1963
44561,2020-01-31,22:41:00,Canada,F,49,39,Asian,Other,Speeding,True,Frisk,Ticket,False,30+ Min,False,MH60WE7801
44562,2020-01-31,22:42:00,India,F,41,56,White,Drunk Driving,Seatbelt,True,Frisk,Arrest,True,0-15 Min,False,GJ17IZ1944
44563,2020-01-31,22:43:00,USA,F,77,56,White,Drunk Driving,Seatbelt,True,Frisk,Ticket,False,16-30 Min,False,TN97DA9593
44564,2020-01-31,22:44:00,USA,F,75,52,Black,Signal Violation,Seatbelt,False,Vehicle Search,Ticket,True,30+ Min,False,UP59LJ4285
44565,2020-01-31,22:45:00,Canada,M,18,47,Asian,Signal Violation,Signal,True,Frisk,Arrest,False,0-15 Min,False,WB28PV8174
44566,2020-01-31,22:46:00,India,F,54,29,Black,Signal Violation,DUI,False,Frisk,Warning,False,0-15 Min,True,TN81HE5649
44567,2020-01-31,22:47:00,USA,M,36,45,White,Seatbelt,Signal,False,Frisk,Ticket,False,16-30 Min,False,MH88PU4442
44568,2020-01-31,22:48:00,USA,M,77,61,Hispanic,Drunk Driving,Seatbelt,True,Frisk,Ticket,True,30+ Min,False,MH61OU9608
44569,2020-01-31,22:49:00,India,F,72,35,Black,Signal Violation,Speeding,False,Frisk,Arrest,True,0-15 Min,False,DL98WJ2857
44570,2020-01-31,22:50:00,USA,M,37,69,Asian,Signal Violation,Seatbelt,True,Vehicle Search,Ticket,False,30+ Min,False,UP25VQ4839
44571,2020-01-31,22:51:00,Canada,F,58,22,White,Speeding,Seatbelt,False,Frisk,Warning,False,30+ Min,True,MH17FS9469
44572,2020-01-31,22:52:00,USA,M,21,71,Asian,Seatbelt,Speeding,True,Frisk,Warning,False,0-15 Min,False,TN88VL3720
44573,2020-01-31,22:53:00,USA,F,59,55,White,Other,Seatbelt,True,Vehicle Search,Ticket,False,30+ Min,False,TN82PR3565
44574,2020-01-31,22:54:00,India,M,74,80,Black,Drunk Driving,Other,False,Frisk,Arrest,False,16-30 Min,False,RJ25UY3999
44575,2020-01-31,22:55:00,USA,F,77,30,White,Signal Violation,DUI,False,Frisk,Arrest,True,30+ Min,True,DL94AE6858
44576,2020-01-31,22:56:00,India,M,72,74,Black,Speeding,Seatbelt,False,Frisk,Warning,True,16-30 Min,False,DL80HN6903
44577,2020-01-31,22:57:00,Canada,F,47,64,Other,Drunk Driving,Speeding,False,Frisk,Ticket,False,30+ Min,True,WB83AW4486
44578,2020-01-31,22:58:00,India,M,80,52,Hispanic,Signal Violation,DUI,True,Frisk,Ticket,True,0-15 Min,False,GJ37ER9545
44579,2020-01-31,22:59:00,India,F,33,25,Black,Other,Signal,True,Vehicle Search,Arrest,True,30+ Min,False,KA78TP3795
44580,2020-01-31,23:00:00,India,M,26,51,Black,Drunk Driving,Signal,True,Frisk,Warning,True,0-15 Min,True,KA48WK6543
44581,2020-01-31,23:01:00,India,M,78,32,Other,Other,DUI,False,Frisk,Warning,True,0-15 Min,True,WB35XO4182
44582,2020-01-31,23:02:00,USA,F,26,47,White,Signal Violation,Other,True,Frisk,Warning,True,30+ Min,False,WB67GE4153
44583,2020-01-31,23:03:00,USA,M,49,28,Hispanic,Drunk Driving,Other,False,Frisk,Ticket,True,30+ Min,True,KA90EO8467
44584,2020-01-31,23:04:00,USA,F,33,79,Asian,Signal Violation,Speeding,False,Frisk,Arrest,True,0-15 Min,False,TN99YM1367
44585,2020-01-31,23:05:00,USA,F,80,64,Asian,Drunk Driving,Signal,True,Frisk,Arrest,True,16-30 Min,False,RJ70NU2637
44586,2020-01-31,23:06:00,USA,F,53,46,Other,Signal Violation,Other,True,Frisk,Arrest,False,30+ Min,True,DL57LV5648
44587,2020-01-31,23:07:00,India,F,24,72,Hispanic,Seatbelt,Other,False,Vehicle Search,Warning,False,0-15 Min,True,RJ33DW8772
44588,2020-01-31,23:08:00,USA,F,22,75,Hispanic,Signal Violation,Signal,True,Frisk,Arrest,True,16-30 Min,True,TN81CG8326
44589,2020-01-31,23:09:00,Canada,M,69,33,White,Speeding,Speeding,True,Vehicle Search,Warning,False,16-30 Min,True,UP19FD1216
44590,2020-01-31,23:10:00,USA,M,50,64,White,Drunk Driving,Other,False,Vehicle Search,Arrest,False,0-15 Min,False,RJ12OF8290
44591,2020-01-31,23:11:00,India,F,75,54,Black,Other,Signal,False,Frisk,Ticket,True,0-15 Min,True,DL14QB9974
44592,2020-01-31,23:12:00,USA,F,18,46,Black,Speeding,Seatbelt,True,Vehicle Search,Ticket,False,30+ Min,True,KA29VC8681
44593,2020-01-31,23:13:00,India,M,63,67,Asian,Seatbelt,Seatbelt,False,Frisk,Arrest,True,30+ Min,False,TN54OJ8038
44594,2020-01-31,23:14:00,India,F,24,44,Hispanic,Seatbelt,Speeding,True,Frisk,Arrest,False,0-15 Min,True,WB87NK2743
44595,2020-01-31,23:15:00,India,F,73,70,Asian,Speeding,Speeding,False,Vehicle Search,Arrest,True,16-30 Min,False,KA74WZ3942
44596,2020-01-31,23:16:00,Canada,F,67,61,Hispanic,Speeding,Seatbelt,True,Frisk,Warning,True,16-30 Min,True,TN66HV8719
44597,2020-01-31,23:17:00,Canada,M,64,70,Hispanic,Drunk Driving,DUI,False,Frisk,Warning,False,30+ Min,True,MH27LL3639
44598,2020-01-31,23:18:00,India,M,69,44,Asian,Other,Signal,True,Frisk,Warning,True,16-30 Min,True,KA88RR4643
44599,2020-01-31,23:19:00,Canada,F,54,41,White,Drunk Driving,Other,False,Frisk,Arrest,True,0-15 Min,False,DL73YM5817
44600,2020-01-31,23:20:00,Canada,F,36,20,Black,Seatbelt,DUI,False,Frisk,Ticket,True,30+ Min,True,WB82HT4963
44601,2020-01-31,23:21:00,USA,F,40,61,Black,Other,Signal,True,Vehicle Search,Warning,False,0-15 Min,True,WB36FJ5890
44602,2020-01-31,23:22:00,India,M,47,67,Asian,Speeding,Seatbelt,True,Vehicle Search,Arrest,True,16-30 Min,False,UP57LB6632
44603,2020-01-31,23:23:00,India,F,53,39,Other,Speeding,Seatbelt,False,Frisk,Arrest,True,30+ Min,False,RJ27IH1322
44604,2020-01-31,23:24:00,India,F,63,28,Hispanic,Drunk Driving,Signal,True,Frisk,Ticket,True,16-30 Min,False,DL49AQ7738
44605,2020-01-31,23:25:00,India,F,28,24,Black,Seatbelt,Seatbelt,False,Frisk,Ticket,False,0-15 Min,True,RJ53YR2822
44606,2020-01-31,23:26:00,India,M,38,45,Other,Signal Violation,DUI,True,Vehicle Search,Warning,True,16-30 Min,True,KA41BS7763
44607,2020-01-31,23:27:00,India,M,39,75,Other,Seatbelt,Other,True,Frisk,Arrest,True,0-15 Min,True,WB30FD2660
44608,2020-01-31,23:28:00,USA,F,48,31,Other,Signal Violation,Speeding,False,Frisk,Warning,True,16-30 Min,True,WB67YB7925
44609,2020-01-31,23:29:00,India,F,79,53,Black,Drunk Driving,DUI,True,Frisk,Arrest,True,30+ Min,False,RJ14FG4267
44610,2020-01-31,23:30:00,USA,F,22,21,Hispanic,Speeding,Seatbelt,False,Frisk,Arrest,False,16-30 Min,False,MH98HK2023
44611,2020-01-31,23:31:00,India,M,36,72,Black,Drunk Driving,Signal,False,Frisk,Warning,True,16-30 Min,True,DL93LN9342
44612,2020-01-31,23:32:00,Canada,M,18,74,White,Seatbelt,Speeding,True,Frisk,Ticket,True,30+ Min,True,DL67TQ9662
44613,2020-01-31,23:33:00,USA,M,62,43,Other,Speeding,Speeding,False,Frisk,Arrest,False,16-30 Min,False,MH88LP5807
44614,2020-01-31,23:34:00,USA,M,70,61,White,Speeding,Other,True,Vehicle Search,Ticket,True,16-30 Min,False,TN91YT4386
44615,2020-01-31,23:35:00,India,F,21,35,Hispanic,Other,Speeding,False,Frisk,Warning,True,0-15 Min,False,MH79RS6364
44616,2020-01-31,23:36:00,India,M,67,21,Hispanic,Seatbelt,Signal,True,Frisk,Arrest,True,0-15 Min,True,TN25AJ3435
44617,2020-01-31,23:37:00,Canada,F,22,76,Other,Seatbelt,Signal,True,Frisk,Ticket,False,30+ Min,True,GJ78WR7973
44618,2020-01-31,23:38:00,India,F,64,77,Black,Signal Violation,Speeding,False,Frisk,Arrest,False,30+ Min,True,MH62NP2422
44619,2020-01-31,23:39:00,Canada,F,77,68,Hispanic,Signal Violation,Speeding,False,Frisk,Ticket,False,0-15 Min,False,MH96DC7074
44620,2020-01-31,23:40:00,Canada,M,56,31,Asian,Other,Seatbelt,True,Frisk,Ticket,False,0-15 Min,False,DL69EW5909
44621,2020-01-31,23:41:00,USA,M,57,20,White,Signal Violation,Other,False,Frisk,Arrest,False,0-15 Min,True,TN64DJ7250
44622,2020-01-31,23:42:00,USA,F,60,77,White,Speeding,Other,True,Frisk,Warning,False,16-30 Min,False,RJ60IA4141
44623,2020-01-31,23:43:00,Canada,M,52,68,Other,Signal Violation,Signal,False,Vehicle Search,Arrest,True,30+ Min,False,GJ15YT2982
44624,2020-01-31,23:44:00,Canada,F,38,19,Other,Drunk Driving,Seatbelt,True,Vehicle Search,Ticket,False,0-15 Min,True,WB62NR1254
44625,2020-01-31,23:45:00,USA,F,57,48,Hispanic,Signal Violation,Speeding,False,Frisk,Ticket,False,0-15 Min,True,DL56TW6170
44626,2020-01-31,23:46:00,Canada,F,45,19,Asian,Other,Speeding,True,Frisk,Arrest,False,30+ Min,False,WB78MW8699
44627,2020-01-31,23:47:00,India,M,32,25,Hispanic,Speeding,Seatbelt,False,Vehicle Search,Ticket,True,16-30 Min,False,RJ98UX2927
44628,2020-01-31,23:48:00,Canada,M,56,61,Other,Other,Signal,False,Vehicle Search,Arrest,False,30+ Min,False,UP92HJ1844
44629,2020-01-31,23:49:00,Canada,M,49,27,Black,Other,DUI,False,Vehicle Search,Warning,True,0-15 Min,True,UP70QX3994
44630,2020-01-31,23:50:00,USA,F,32,34,Hispanic,Other,Speeding,True,Frisk,Arrest,True,0-15 Min,True,WB60VI9606
44631,2020-01-31,23:51:00,Canada,F,59,38,Other,Signal Violation,Other,True,Frisk,Warning,True,16-30 Min,True,KA12JP3434
44632,2020-01-31,23:52:00,USA,F,41,42,Black,Drunk Driving,DUI,False,Frisk,Ticket,False,0-15 Min,True,TN79YU6349
44633,2020-01-31,23:53:00,Canada,F,24,54,Hispanic,Other,Seatbelt,True,Vehicle Search,Warning,True,30+ Min,True,DL35ZO4742
44634,2020-01-31,23:54:00,India,M,37,25,Black,Drunk Driving,Other,True,Frisk,Warning,False,16-30 Min,True,MH21KS4817
